domain,problem,heuristics,strategy,solved,time,timeout,plan_length,expansions,memory_kb
blocks,task06,"hff,landmark",sum,True,0.1987895965576172,False,24,55,
blocks,task07,"hff,landmark",sum,True,0.20006012916564941,False,28,41,
blocks,task08,"hff,landmark",sum,True,0.1841578483581543,False,14,15,
blocks,task09,"hff,landmark",sum,True,0.18297624588012695,False,24,32,
blocks,task10,"hff,landmark",sum,True,0.19879698753356934,False,24,29,
blocks,task11,"hff,landmark",sum,True,0.21637344360351562,False,38,69,
blocks,task12,"hff,landmark",sum,True,0.2799069881439209,False,36,143,
blocks,task13,"hff,landmark",sum,True,0.29773449897766113,False,50,132,
blocks,task14,"hff,landmark",sum,True,0.6193745136260986,False,60,616,
blocks,task15,"hff,landmark",sum,True,0.42113518714904785,False,38,316,
blocks,task16,"hff,landmark",sum,True,0.845454216003418,False,68,626,
blocks,task17,"hff,landmark",sum,True,0.45168423652648926,False,56,209,
blocks,task18,"hff,landmark",sum,True,0.37290310859680176,False,40,98,
blocks,task19,"hff,landmark",sum,True,0.43665218353271484,False,44,92,
blocks,task20,"hff,landmark",sum,True,0.6132524013519287,False,60,183,
blocks,task21,"hff,landmark",sum,True,4.427806377410889,False,80,3375,
blocks,task22,"hff,landmark",sum,True,1.1491084098815918,False,90,536,
blocks,task23,"hff,landmark",sum,True,0.7948555946350098,False,82,341,
blocks,task24,"hff,landmark",sum,True,1.28456711769104,False,72,611,
blocks,task25,"hff,landmark",sum,True,2.0242323875427246,False,90,694,
blocks,task26,"hff,landmark",sum,True,1.5348224639892578,False,80,519,
blocks,task27,"hff,landmark",sum,True,2.193354845046997,False,82,550,
blocks,task28,"hff,landmark",sum,True,2.4545512199401855,False,104,785,
blocks,task29,"hff,landmark",sum,True,2.010810375213623,False,94,508,
blocks,task30,"hff,landmark",sum,True,26.794318914413452,False,126,10049,
blocks,task31,"hff,landmark",sum,True,13.083624124526978,False,152,3953,
blocks,task32,"hff,landmark",sum,True,4.8853302001953125,False,116,1111,
blocks,task33,"hff,landmark",sum,True,65.03778171539307,False,158,17070,
blocks,task34,"hff,landmark",sum,True,41.77833271026611,False,104,11157,
blocks,task35,"hff,landmark",sum,True,67.32954430580139,False,152,16267,
blocks,task01,"landmark,lmcut",sum,True,0.19009041786193848,False,10,11,
blocks,task02,"landmark,lmcut",sum,True,0.15985417366027832,False,10,13,
blocks,task03,"landmark,lmcut",sum,True,0.15970611572265625,False,6,9,
blocks,task04,"landmark,lmcut",sum,True,0.19672775268554688,False,12,17,
blocks,task05,"landmark,lmcut",sum,True,0.19877052307128906,False,22,32,
blocks,task06,"landmark,lmcut",sum,True,0.23258709907531738,False,20,31,
blocks,task07,"landmark,lmcut",sum,True,0.2638399600982666,False,24,34,
blocks,task08,"landmark,lmcut",sum,True,0.25083041191101074,False,20,26,
blocks,task09,"landmark,lmcut",sum,True,0.26432180404663086,False,24,32,
blocks,task10,"landmark,lmcut",sum,True,0.3143272399902344,False,22,26,
blocks,task11,"landmark,lmcut",sum,True,1.0178911685943604,False,38,205,
blocks,task12,"landmark,lmcut",sum,True,0.6736607551574707,False,40,119,
blocks,task13,"landmark,lmcut",sum,True,1.1889488697052002,False,62,165,
blocks,task14,"landmark,lmcut",sum,True,2.1208927631378174,False,62,297,
blocks,task15,"landmark,lmcut",sum,True,1.6913955211639404,False,50,228,
blocks,task16,"landmark,lmcut",sum,True,3.3641722202301025,False,68,327,
blocks,task17,"landmark,lmcut",sum,True,6.901052951812744,False,60,726,
blocks,task18,"landmark,lmcut",sum,True,0.9176504611968994,False,44,71,
blocks,task19,"landmark,lmcut",sum,True,5.332370281219482,False,76,413,
blocks,task20,"landmark,lmcut",sum,True,4.295717239379883,False,56,243,
blocks,task21,"landmark,lmcut",sum,True,4.137741804122925,False,50,263,
blocks,task22,"landmark,lmcut",sum,True,8.5807626247406,False,90,458,
blocks,task23,"landmark,lmcut",sum,True,141.1478660106659,False,156,7575,
blocks,task24,"landmark,lmcut",sum,True,4.1112236976623535,False,68,229,
blocks,task25,"landmark,lmcut",sum,True,256.8037943840027,False,108,10307,
blocks,task26,"landmark,lmcut",sum,True,4.12685227394104,False,64,169,
blocks,task27,"landmark,lmcut",sum,True,236.0605435371399,False,92,7294,
blocks,task28,"landmark,lmcut",sum,True,19.359338998794556,False,100,649,
blocks,task29,"landmark,lmcut",sum,True,31.42900586128235,False,124,781,
blocks,task30,"landmark,lmcut",sum,False,300,True,,,
blocks,task31,"landmark,lmcut",sum,True,199.793687582016,False,142,4052,
blocks,task32,"landmark,lmcut",sum,True,189.83771204948425,False,136,4195,
blocks,task33,"landmark,lmcut",sum,True,152.2116219997406,False,106,2049,
blocks,task34,"landmark,lmcut",sum,False,300,True,,,
blocks,task35,"landmark,lmcut",sum,True,259.5067901611328,False,180,2955,
logistics,task01,"hff,hadd",sum,True,0.21834778785705566,False,20,21,
logistics,task02,"hff,hadd",sum,True,0.16971683502197266,False,19,22,
logistics,task03,"hff,hadd",sum,True,0.18300390243530273,False,15,16,
logistics,task04,"hff,hadd",sum,True,0.21450018882751465,False,27,28,
logistics,task05,"hff,hadd",sum,True,0.18487286567687988,False,17,20,
logistics,task06,"hff,hadd",sum,True,0.18442249298095703,False,8,9,
logistics,task07,"hff,hadd",sum,True,0.19796037673950195,False,25,26,
logistics,task08,"hff,hadd",sum,True,0.20012569427490234,False,14,15,
logistics,task09,"hff,hadd",sum,True,0.22963976860046387,False,25,26,
logistics,task10,"hff,hadd",sum,True,0.21755743026733398,False,24,25,
logistics,task11,"hff,hadd",sum,True,0.3413996696472168,False,36,37,
logistics,task12,"hff,hadd",sum,True,0.41309189796447754,False,45,46,
logistics,task13,"hff,hadd",sum,True,0.37535715103149414,False,34,36,
logistics,task14,"hff,hadd",sum,True,0.4852926731109619,False,48,50,
logistics,task15,"hff,hadd",sum,True,0.4682183265686035,False,40,46,
logistics,task16,"hff,hadd",sum,True,0.36206984519958496,False,31,32,
logistics,task17,"hff,hadd",sum,True,0.8904767036437988,False,47,52,
logistics,task18,"hff,hadd",sum,True,0.8272035121917725,False,44,49,
logistics,task19,"hff,hadd",sum,True,1.0486195087432861,False,53,59,
logistics,task20,"hff,hadd",sum,True,1.3644163608551025,False,65,73,
logistics,task21,"hff,hadd",sum,True,1.1558163166046143,False,45,65,
logistics,task22,"hff,hadd",sum,True,1.5689916610717773,False,71,75,
logistics,task23,"hff,hadd",sum,True,4.348689794540405,False,80,86,
logistics,task24,"hff,hadd",sum,True,3.0698511600494385,False,64,65,
logistics,task25,"hff,hadd",sum,True,3.2441303730010986,False,65,73,
logistics,task26,"hff,hadd",sum,True,4.109175443649292,False,76,78,
logistics,task27,"hff,hadd",sum,True,4.927586793899536,False,79,80,
logistics,task28,"hff,hadd",sum,True,4.971313714981079,False,72,81,
logistics,task01,"hmax,lmcut",sum,True,0.3233931064605713,False,20,21,
logistics,task02,"hmax,lmcut",sum,True,0.3007512092590332,False,19,20,
logistics,task03,"hmax,lmcut",sum,True,0.2126610279083252,False,15,16,
logistics,task04,"hmax,lmcut",sum,True,0.48147010803222656,False,27,28,
logistics,task05,"hmax,lmcut",sum,True,0.28822803497314453,False,17,18,
logistics,task06,"hmax,lmcut",sum,True,0.20616459846496582,False,8,9,
logistics,task07,"hmax,lmcut",sum,True,0.49679112434387207,False,25,26,
