domain,problem,heuristics,strategy,solved,time,timeout,plan_length,expansions,memory_kb
sokoban,task01,"hmax,lmcut",pareto,False,3.042074203491211,False,,,
sokoban,task02,"hmax,lmcut",pareto,False,0.6494905948638916,False,,,
sokoban,task03,"hmax,lmcut",pareto,False,0.46321535110473633,False,,,
sokoban,task04,"hmax,lmcut",pareto,False,3.589723587036133,False,,,
sokoban,task05,"hmax,lmcut",pareto,False,8.965705633163452,False,,,
sokoban,task06,"hmax,lmcut",pareto,False,1.0511064529418945,False,,,
sokoban,task07,"hmax,lmcut",pareto,False,24.638357162475586,False,,,
sokoban,task08,"hmax,lmcut",pareto,False,7.260075807571411,False,,,
sokoban,task09,"hmax,lmcut",pareto,False,9.69409704208374,False,,,
sokoban,task10,"hmax,lmcut",pareto,False,13.570965766906738,False,,,
sokoban,task11,"hmax,lmcut",pareto,False,31.775490283966064,False,,,
sokoban,task12,"hmax,lmcut",pareto,False,8.148219347000122,False,,,
sokoban,task13,"hmax,lmcut",pareto,False,10.104751586914062,False,,,
sokoban,task14,"hmax,lmcut",pareto,False,3.942992925643921,False,,,
sokoban,task15,"hmax,lmcut",pareto,False,29.442950963974,False,,,
sokoban,task16,"hmax,lmcut",pareto,False,24.360878944396973,False,,,
sokoban,task17,"hmax,lmcut",pareto,False,23.48085594177246,False,,,
sokoban,task18,"hmax,lmcut",pareto,False,15.290978193283081,False,,,
sokoban,task19,"hmax,lmcut",pareto,False,7.5321478843688965,False,,,
sokoban,task20,"hmax,lmcut",pareto,False,246.55545234680176,False,,,
sokoban,task21,"hmax,lmcut",pareto,False,11.400840759277344,False,,,
sokoban,task22,"hmax,lmcut",pareto,False,15.446794509887695,False,,,
sokoban,task23,"hmax,lmcut",pareto,False,7.822218418121338,False,,,
sokoban,task24,"hmax,lmcut",pareto,False,14.217851638793945,False,,,
sokoban,task25,"hmax,lmcut",pareto,False,8.366088628768921,False,,,
sokoban,task26,"hmax,lmcut",pareto,False,14.127005100250244,False,,,
sokoban,task27,"hmax,lmcut",pareto,False,16.551594495773315,False,,,
sokoban,task28,"hmax,lmcut",pareto,False,38.384679555892944,False,,,
sokoban,task29,"hmax,lmcut",pareto,False,132.01001715660095,False,,,
sokoban,task30,"hmax,lmcut",pareto,False,28.376205921173096,False,,,
sokoban,task01,"hff,landmark",pareto,False,3.3501155376434326,False,,,
sokoban,task02,"hff,landmark",pareto,False,0.6812117099761963,False,,,
sokoban,task03,"hff,landmark",pareto,False,0.4661097526550293,False,,,
sokoban,task04,"hff,landmark",pareto,False,3.2860047817230225,False,,,
sokoban,task05,"hff,landmark",pareto,False,25.604944944381714,False,,,
sokoban,task06,"hff,landmark",pareto,False,0.9869704246520996,False,,,
sokoban,task07,"hff,landmark",pareto,False,24.93767523765564,False,,,
sokoban,task08,"hff,landmark",pareto,False,7.483856678009033,False,,,
sokoban,task09,"hff,landmark",pareto,False,9.739228963851929,False,,,
sokoban,task10,"hff,landmark",pareto,False,12.833243608474731,False,,,
sokoban,task11,"hff,landmark",pareto,False,32.442467212677,False,,,
sokoban,task12,"hff,landmark",pareto,False,9.100077629089355,False,,,
sokoban,task13,"hff,landmark",pareto,False,9.79289722442627,False,,,
sokoban,task14,"hff,landmark",pareto,False,2.8996121883392334,False,,,
sokoban,task15,"hff,landmark",pareto,False,32.032445192337036,False,,,
sokoban,task16,"hff,landmark",pareto,False,25.083192586898804,False,,,
sokoban,task17,"hff,landmark",pareto,False,23.712980270385742,False,,,
sokoban,task18,"hff,landmark",pareto,False,18.019402503967285,False,,,
sokoban,task19,"hff,landmark",pareto,False,8.763265371322632,False,,,
sokoban,task20,"hff,landmark",pareto,True,253.31490421295166,False,435,543,
sokoban,task21,"hff,landmark",pareto,False,12.839677810668945,False,,,
sokoban,task22,"hff,landmark",pareto,False,16.059434175491333,False,,,
sokoban,task23,"hff,landmark",pareto,False,8.655354022979736,False,,,
sokoban,task24,"hff,landmark",pareto,False,15.845232725143433,False,,,
sokoban,task25,"hff,landmark",pareto,False,9.157689809799194,False,,,
sokoban,task26,"hff,landmark",pareto,False,13.93002462387085,False,,,
sokoban,task27,"hff,landmark",pareto,False,13.502406120300293,False,,,
sokoban,task28,"hff,landmark",pareto,False,40.07556414604187,False,,,
sokoban,task29,"hff,landmark",pareto,False,129.47557091712952,False,,,
sokoban,task30,"hff,landmark",pareto,False,24.324177742004395,False,,,
sokoban,task01,"landmark,lmcut",pareto,False,3.5443899631500244,False,,,
sokoban,task02,"landmark,lmcut",pareto,False,0.8144230842590332,False,,,
sokoban,task03,"landmark,lmcut",pareto,False,0.49759697914123535,False,,,
sokoban,task04,"landmark,lmcut",pareto,False,3.415454149246216,False,,,
sokoban,task05,"landmark,lmcut",pareto,False,8.167145490646362,False,,,
sokoban,task06,"landmark,lmcut",pareto,False,1.129215955734253,False,,,
sokoban,task07,"landmark,lmcut",pareto,False,26.963700532913208,False,,,
sokoban,task08,"landmark,lmcut",pareto,False,7.910226106643677,False,,,
sokoban,task09,"landmark,lmcut",pareto,False,9.690349102020264,False,,,
sokoban,task10,"landmark,lmcut",pareto,False,12.767691135406494,False,,,
sokoban,task11,"landmark,lmcut",pareto,False,34.64110517501831,False,,,
sokoban,task12,"landmark,lmcut",pareto,False,9.769585847854614,False,,,
sokoban,task13,"landmark,lmcut",pareto,False,10.913034200668335,False,,,
sokoban,task14,"landmark,lmcut",pareto,False,4.286990404129028,False,,,
sokoban,task15,"landmark,lmcut",pareto,False,34.35000944137573,False,,,
sokoban,task16,"landmark,lmcut",pareto,False,25.534973859786987,False,,,
sokoban,task17,"landmark,lmcut",pareto,False,22.96274995803833,False,,,
sokoban,task18,"landmark,lmcut",pareto,False,18.560543298721313,False,,,
sokoban,task19,"landmark,lmcut",pareto,False,10.042142629623413,False,,,
sokoban,task20,"landmark,lmcut",pareto,False,300,True,,,
sokoban,task21,"landmark,lmcut",pareto,False,32.32494854927063,False,,,
sokoban,task22,"landmark,lmcut",pareto,False,16.312872886657715,False,,,
sokoban,task23,"landmark,lmcut",pareto,False,8.983301162719727,False,,,
sokoban,task24,"landmark,lmcut",pareto,False,17.362826347351074,False,,,
sokoban,task25,"landmark,lmcut",pareto,False,9.632519245147705,False,,,
sokoban,task26,"landmark,lmcut",pareto,False,13.457053899765015,False,,,
sokoban,task27,"landmark,lmcut",pareto,False,16.77025008201599,False,,,
sokoban,task28,"landmark,lmcut",pareto,False,43.242719411849976,False,,,
sokoban,task29,"landmark,lmcut",pareto,False,137.81060457229614,False,,,
sokoban,task30,"landmark,lmcut",pareto,False,31.17261815071106,False,,,
