domain,problem,heuristics,strategy,n_heuristics,solved,time,timeout,plan_length,expansions,generated,evaluations,memory_kb
blocks,task25,"hadd,hff,landmark",alternation,3,True,11.631776809692383,False,86,1965,2615,6944,
blocks,task26,"hadd,hff,landmark",alternation,3,True,2.347541093826294,False,64,325,556,1320,
blocks,task27,"hadd,hff,landmark",alternation,3,True,18.69939637184143,False,88,2623,3878,10056,
blocks,task28,"hadd,hff,landmark",alternation,3,True,8.031569957733154,False,72,1159,1619,4307,
blocks,task29,"hadd,hff,landmark",alternation,3,True,5.4642322063446045,False,60,440,863,1911,
blocks,task30,"hadd,hff,landmark",alternation,3,True,25.76105833053589,False,108,3299,4627,12175,
blocks,task31,"hadd,hff,landmark",alternation,3,True,77.75405883789062,False,156,8856,12583,33631,
blocks,task32,"hadd,hff,landmark",alternation,3,True,22.641048192977905,False,88,2385,3708,9498,
blocks,task33,"hadd,hff,landmark",alternation,3,True,56.45327138900757,False,132,5254,7003,19769,
blocks,task34,"hadd,hff,landmark",alternation,3,True,70.60895371437073,False,164,6742,9434,25359,
blocks,task35,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
logistics,task01,"hadd,hff,landmark",max,3,True,0.2876765727996826,False,20,21,129,155,
logistics,task02,"hadd,hff,landmark",max,3,True,0.21192550659179688,False,21,24,134,169,
logistics,task03,"hadd,hff,landmark",max,3,True,0.19830751419067383,False,15,16,71,91,
logistics,task04,"hadd,hff,landmark",max,3,True,0.3082084655761719,False,30,31,192,232,
logistics,task05,"hadd,hff,landmark",max,3,True,0.2368628978729248,False,19,23,135,167,
logistics,task06,"hadd,hff,landmark",max,3,True,0.17698907852172852,False,8,9,54,65,
logistics,task07,"hadd,hff,landmark",max,3,True,0.35935544967651367,False,28,29,204,241,
logistics,task08,"hadd,hff,landmark",max,3,True,0.2198021411895752,False,14,15,99,117,
logistics,task09,"hadd,hff,landmark",max,3,True,0.2583293914794922,False,27,28,179,215,
logistics,task10,"hadd,hff,landmark",max,3,True,0.33504390716552734,False,24,25,158,191,
logistics,task11,"hadd,hff,landmark",max,3,True,0.546926736831665,False,41,47,460,540,
logistics,task12,"hadd,hff,landmark",max,3,True,0.5624427795410156,False,47,48,478,552,
logistics,task13,"hadd,hff,landmark",max,3,True,0.5303995609283447,False,34,36,353,408,
logistics,task14,"hadd,hff,landmark",max,3,True,0.6726222038269043,False,52,55,590,670,
logistics,task15,"hadd,hff,landmark",max,3,True,0.6414036750793457,False,44,50,521,605,
logistics,task16,"hadd,hff,landmark",max,3,True,0.6233015060424805,False,37,45,465,546,
logistics,task17,"hadd,hff,landmark",max,3,True,1.5574748516082764,False,52,62,794,917,
logistics,task18,"hadd,hff,landmark",max,3,True,1.623579740524292,False,47,54,737,845,
logistics,task19,"hadd,hff,landmark",max,3,True,1.9911994934082031,False,59,67,990,1114,
logistics,task20,"hadd,hff,landmark",max,3,True,2.3514037132263184,False,71,82,1189,1352,
logistics,task21,"hadd,hff,landmark",max,3,True,2.4359142780303955,False,50,107,1260,1647,
logistics,task22,"hadd,hff,landmark",max,3,True,3.9561262130737305,False,87,154,2076,2615,
logistics,task23,"hadd,hff,landmark",max,3,True,5.692669153213501,False,82,83,1793,1943,
logistics,task24,"hadd,hff,landmark",max,3,True,4.4996209144592285,False,67,68,1446,1562,
logistics,task25,"hadd,hff,landmark",max,3,True,5.43759298324585,False,67,75,1672,1822,
logistics,task26,"hadd,hff,landmark",max,3,True,7.297107934951782,False,84,94,2084,2276,
logistics,task27,"hadd,hff,landmark",max,3,True,8.202698230743408,False,91,98,2293,2474,
logistics,task28,"hadd,hff,landmark",max,3,True,7.467809438705444,False,79,98,2291,2521,
logistics,task01,"hadd,hff,landmark",alternation,3,True,0.21822237968444824,False,20,21,127,155,
logistics,task02,"hadd,hff,landmark",alternation,3,True,0.29814672470092773,False,19,24,130,177,
logistics,task03,"hadd,hff,landmark",alternation,3,True,0.20273303985595703,False,15,17,71,97,
logistics,task04,"hadd,hff,landmark",alternation,3,True,0.2642066478729248,False,28,32,208,263,
logistics,task05,"hadd,hff,landmark",alternation,3,True,0.209242582321167,False,17,18,113,139,
logistics,task06,"hadd,hff,landmark",alternation,3,True,0.17996621131896973,False,8,9,49,60,
logistics,task07,"hadd,hff,landmark",alternation,3,True,0.2611558437347412,False,26,32,237,284,
logistics,task08,"hadd,hff,landmark",alternation,3,True,0.23157095909118652,False,14,15,99,117,
logistics,task09,"hadd,hff,landmark",alternation,3,True,0.2933695316314697,False,25,29,201,252,
logistics,task10,"hadd,hff,landmark",alternation,3,True,0.32160472869873047,False,24,29,167,227,
logistics,task11,"hadd,hff,landmark",alternation,3,True,0.6096954345703125,False,37,47,421,554,
logistics,task12,"hadd,hff,landmark",alternation,3,True,0.5947630405426025,False,44,53,532,644,
logistics,task13,"hadd,hff,landmark",alternation,3,True,0.5619897842407227,False,34,44,374,505,
logistics,task14,"hadd,hff,landmark",alternation,3,True,0.6872625350952148,False,46,57,561,713,
logistics,task15,"hadd,hff,landmark",alternation,3,True,0.8449225425720215,False,40,47,487,610,
logistics,task16,"hadd,hff,landmark",alternation,3,True,0.8374454975128174,False,35,56,474,704,
logistics,task17,"hadd,hff,landmark",alternation,3,True,2.288405179977417,False,52,92,866,1350,
logistics,task18,"hadd,hff,landmark",alternation,3,True,1.5050134658813477,False,44,50,682,811,
logistics,task19,"hadd,hff,landmark",alternation,3,True,1.6791462898254395,False,53,63,905,1088,
logistics,task20,"hadd,hff,landmark",alternation,3,True,2.171876907348633,False,66,85,1083,1372,
logistics,task21,"hadd,hff,landmark",alternation,3,True,1.5156311988830566,False,45,51,737,865,
logistics,task22,"hadd,hff,landmark",alternation,3,True,3.4691667556762695,False,81,137,1477,2133,
logistics,task23,"hadd,hff,landmark",alternation,3,True,9.227375507354736,False,82,149,2773,3534,
logistics,task24,"hadd,hff,landmark",alternation,3,True,6.116899251937866,False,65,95,1985,2335,
logistics,task25,"hadd,hff,landmark",alternation,3,True,7.388603210449219,False,58,99,2331,2582,
logistics,task26,"hadd,hff,landmark",alternation,3,True,11.30447793006897,False,78,152,3098,3757,
logistics,task27,"hadd,hff,landmark",alternation,3,True,14.37016224861145,False,90,198,3753,5011,
logistics,task28,"hadd,hff,landmark",alternation,3,True,14.009857654571533,False,72,155,3742,4272,
zenotravel,task01,"hadd,hff,landmark",max,3,True,0.19163942337036133,False,1,2,6,6,
zenotravel,task02,"hadd,hff,landmark",max,3,True,0.18323922157287598,False,6,7,26,39,
zenotravel,task03,"hadd,hff,landmark",max,3,True,0.26065659523010254,False,6,7,90,100,
zenotravel,task04,"hadd,hff,landmark",max,3,True,0.23511719703674316,False,8,9,75,89,
zenotravel,task05,"hadd,hff,landmark",max,3,True,0.6914138793945312,False,16,38,310,489,
zenotravel,task06,"hadd,hff,landmark",max,3,True,0.4524247646331787,False,12,13,198,221,
zenotravel,task07,"hadd,hff,landmark",max,3,True,0.4220740795135498,False,16,21,175,233,
zenotravel,task08,"hadd,hff,landmark",max,3,True,1.438765525817871,False,12,18,383,462,
zenotravel,task09,"hadd,hff,landmark",max,3,True,1.5470280647277832,False,24,25,497,548,
zenotravel,task10,"hadd,hff,landmark",max,3,True,5.31260871887207,False,26,135,2062,3083,
zenotravel,task11,"hadd,hff,landmark",max,3,True,4.1614861488342285,False,18,33,974,1211,
zenotravel,task12,"hadd,hff,landmark",max,3,True,3.5228981971740723,False,24,29,874,992,
zenotravel,task13,"hadd,hff,landmark",max,3,True,5.92822265625,False,28,44,1452,1607,
zenotravel,task14,"hadd,hff,landmark",max,3,True,212.22837114334106,False,35,244,12117,17124,
zenotravel,task15,"hadd,hff,landmark",max,3,True,134.03632926940918,False,46,104,4386,4963,
zenotravel,task16,"hadd,hff,landmark",max,3,False,300,True,,,,,
zenotravel,task17,"hadd,hff,landmark",max,3,False,300,True,,,,,
zenotravel,task18,"hadd,hff,landmark",max,3,False,300,True,,,,,
zenotravel,task19,"hadd,hff,landmark",max,3,False,300,True,,,,,
zenotravel,task20,"hadd,hff,landmark",max,3,False,300,True,,,,,
zenotravel,task01,"hadd,hff,landmark",alternation,3,True,0.20017766952514648,False,1,2,6,6,
zenotravel,task02,"hadd,hff,landmark",alternation,3,True,0.2367076873779297,False,6,12,27,65,
zenotravel,task03,"hadd,hff,landmark",alternation,3,True,0.31030774116516113,False,6,9,105,133,
zenotravel,task04,"hadd,hff,landmark",alternation,3,True,0.4167025089263916,False,8,14,87,143,
zenotravel,task05,"hadd,hff,landmark",alternation,3,True,0.40816307067871094,False,12,18,142,207,
zenotravel,task06,"hadd,hff,landmark",alternation,3,True,1.0773513317108154,False,14,26,248,432,
zenotravel,task07,"hadd,hff,landmark",alternation,3,True,0.6208126544952393,False,16,45,229,445,
zenotravel,task08,"hadd,hff,landmark",alternation,3,True,3.3050882816314697,False,12,29,417,659,
zenotravel,task09,"hadd,hff,landmark",alternation,3,True,4.794576168060303,False,23,39,703,916,
zenotravel,task10,"hadd,hff,landmark",alternation,3,True,3.060137987136841,False,26,48,726,982,
zenotravel,task11,"hadd,hff,landmark",alternation,3,True,6.213554382324219,False,16,35,983,1256,
zenotravel,task12,"hadd,hff,landmark",alternation,3,True,7.840010404586792,False,23,51,1193,1840,
zenotravel,task13,"hadd,hff,landmark",alternation,3,True,11.644185781478882,False,28,67,1414,2204,
zenotravel,task14,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
zenotravel,task15,"hadd,hff,landmark",alternation,3,True,111.32493948936462,False,42,114,3563,4795,
zenotravel,task16,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
zenotravel,task17,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
zenotravel,task18,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
zenotravel,task19,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
zenotravel,task20,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
parcprinter,task01,"hadd,hff,landmark",max,3,True,0.2413327693939209,False,8,9,11,11,
parcprinter,task02,"hadd,hff,landmark",max,3,True,0.23870420455932617,False,15,16,32,34,
parcprinter,task03,"hadd,hff,landmark",max,3,True,0.2770869731903076,False,22,23,65,68,
parcprinter,task04,"hadd,hff,landmark",max,3,True,0.5712640285491943,False,29,30,105,113,
parcprinter,task05,"hadd,hff,landmark",max,3,True,0.6231679916381836,False,36,37,158,173,
parcprinter,task06,"hadd,hff,landmark",max,3,True,1.0842013359069824,False,43,44,220,245,
parcprinter,task07,"hadd,hff,landmark",max,3,True,2.281830310821533,False,50,51,297,332,
parcprinter,task08,"hadd,hff,landmark",max,3,True,2.9603686332702637,False,57,58,388,436,
parcprinter,task09,"hadd,hff,landmark",max,3,True,3.928558349609375,False,64,65,482,545,
parcprinter,task10,"hadd,hff,landmark",max,3,True,5.650837659835815,False,71,72,596,676,
parcprinter,task11,"hadd,hff,landmark",max,3,True,0.23212337493896484,False,9,10,15,16,
parcprinter,task12,"hadd,hff,landmark",max,3,True,0.24672436714172363,False,17,18,55,59,
parcprinter,task13,"hadd,hff,landmark",max,3,True,0.34810543060302734,False,25,26,106,115,
parcprinter,task14,"hadd,hff,landmark",max,3,True,0.6201941967010498,False,33,34,176,194,
parcprinter,task15,"hadd,hff,landmark",max,3,True,1.4839422702789307,False,49,82,344,430,
parcprinter,task16,"hadd,hff,landmark",max,3,True,2.425320625305176,False,49,50,374,418,
parcprinter,task17,"hadd,hff,landmark",max,3,True,4.016011714935303,False,57,58,497,566,
parcprinter,task18,"hadd,hff,landmark",max,3,True,6.7690749168396,False,65,67,640,736,
parcprinter,task19,"hadd,hff,landmark",max,3,True,15.315135717391968,False,89,322,1657,2454,
parcprinter,task20,"hadd,hff,landmark",max,3,True,22.38262629508972,False,89,148,1258,1622,
parcprinter,task21,"hadd,hff,landmark",max,3,True,0.21358752250671387,False,8,9,14,15,
parcprinter,task22,"hadd,hff,landmark",max,3,True,0.2173604965209961,False,15,16,44,50,
parcprinter,task23,"hadd,hff,landmark",max,3,True,0.27939558029174805,False,22,23,96,112,
parcprinter,task24,"hadd,hff,landmark",max,3,True,0.4683876037597656,False,29,30,171,215,
parcprinter,task25,"hadd,hff,landmark",max,3,True,1.556072473526001,False,40,191,952,1458,
parcprinter,task26,"hadd,hff,landmark",max,3,True,1.6441123485565186,False,43,44,354,563,
parcprinter,task27,"hadd,hff,landmark",max,3,True,2.4713265895843506,False,50,51,465,748,
parcprinter,task28,"hadd,hff,landmark",max,3,True,3.5962631702423096,False,57,58,587,1078,
parcprinter,task29,"hadd,hff,landmark",max,3,True,18.789321184158325,False,72,620,5450,9123,
parcprinter,task30,"hadd,hff,landmark",max,3,True,9.789722919464111,False,75,104,971,1802,
parcprinter,task01,"hadd,hff,landmark",alternation,3,True,0.20047330856323242,False,8,9,11,11,
parcprinter,task02,"hadd,hff,landmark",alternation,3,True,0.20162057876586914,False,15,19,37,41,
parcprinter,task03,"hadd,hff,landmark",alternation,3,True,0.22055292129516602,False,22,23,73,76,
parcprinter,task04,"hadd,hff,landmark",alternation,3,True,0.39948487281799316,False,29,37,135,150,
parcprinter,task05,"hadd,hff,landmark",alternation,3,True,0.6269629001617432,False,36,43,189,219,
parcprinter,task06,"hadd,hff,landmark",alternation,3,True,1.0961894989013672,False,43,51,287,328,
parcprinter,task07,"hadd,hff,landmark",alternation,3,True,2.3111636638641357,False,50,63,373,429,
parcprinter,task08,"hadd,hff,landmark",alternation,3,True,2.8623759746551514,False,57,72,461,529,
parcprinter,task09,"hadd,hff,landmark",alternation,3,True,4.665993690490723,False,64,78,600,752,
parcprinter,task10,"hadd,hff,landmark",alternation,3,True,5.756589412689209,False,71,87,694,845,
parcprinter,task11,"hadd,hff,landmark",alternation,3,True,0.21113061904907227,False,9,12,17,20,
parcprinter,task12,"hadd,hff,landmark",alternation,3,True,0.23769307136535645,False,17,22,59,71,
parcprinter,task13,"hadd,hff,landmark",alternation,3,True,0.35263538360595703,False,25,32,134,157,
parcprinter,task14,"hadd,hff,landmark",alternation,3,True,0.7029712200164795,False,33,42,257,279,
parcprinter,task15,"hadd,hff,landmark",alternation,3,True,1.866509199142456,False,49,97,478,666,
parcprinter,task16,"hadd,hff,landmark",alternation,3,True,2.737032175064087,False,49,66,528,631,
parcprinter,task17,"hadd,hff,landmark",alternation,3,True,4.797864198684692,False,57,78,702,845,
parcprinter,task18,"hadd,hff,landmark",alternation,3,True,6.5770111083984375,False,65,91,920,1104,
parcprinter,task19,"hadd,hff,landmark",alternation,3,True,17.700015544891357,False,89,310,1510,2738,
parcprinter,task20,"hadd,hff,landmark",alternation,3,True,23.426717519760132,False,89,158,1674,2125,
parcprinter,task21,"hadd,hff,landmark",alternation,3,True,0.2681131362915039,False,8,9,14,15,
parcprinter,task22,"hadd,hff,landmark",alternation,3,True,0.4562973976135254,False,15,16,42,49,
parcprinter,task23,"hadd,hff,landmark",alternation,3,True,0.2765967845916748,False,22,25,103,128,
parcprinter,task24,"hadd,hff,landmark",alternation,3,True,0.5023903846740723,False,29,30,179,211,
parcprinter,task25,"hadd,hff,landmark",alternation,3,True,1.080390214920044,False,40,71,401,515,
parcprinter,task26,"hadd,hff,landmark",alternation,3,True,1.3929569721221924,False,43,48,394,544,
parcprinter,task27,"hadd,hff,landmark",alternation,3,True,2.5037529468536377,False,50,55,536,738,
parcprinter,task28,"hadd,hff,landmark",alternation,3,True,3.660515546798706,False,57,58,659,1027,
parcprinter,task29,"hadd,hff,landmark",alternation,3,True,10.475488424301147,False,72,138,1553,3393,
parcprinter,task30,"hadd,hff,landmark",alternation,3,True,10.160894632339478,False,75,103,1156,1783,
sokoban,task01,"hadd,hff,landmark",max,3,True,3.016184091567993,False,49,82,139,217,
sokoban,task02,"hadd,hff,landmark",max,3,True,0.8764617443084717,False,41,98,160,269,
sokoban,task03,"hadd,hff,landmark",max,3,True,0.5182020664215088,False,51,65,89,151,
sokoban,task04,"hadd,hff,landmark",max,3,True,6.234043121337891,False,135,797,1080,2071,
sokoban,task05,"hadd,hff,landmark",max,3,True,9.728602409362793,False,55,188,389,594,
sokoban,task06,"hadd,hff,landmark",max,3,True,1.2640681266784668,False,35,199,302,543,
sokoban,task07,"hadd,hff,landmark",max,3,True,60.36418533325195,False,97,8339,10109,21691,
sokoban,task08,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task09,"hadd,hff,landmark",max,3,True,20.736078023910522,False,120,3707,5625,10404,
sokoban,task10,"hadd,hff,landmark",max,3,True,98.70232200622559,False,119,24138,30651,66049,
sokoban,task11,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task12,"hadd,hff,landmark",max,3,True,120.8637478351593,False,114,25787,32738,69311,
sokoban,task13,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task14,"hadd,hff,landmark",max,3,True,6.565537452697754,False,97,1259,1664,3262,
sokoban,task15,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task16,"hadd,hff,landmark",max,3,True,233.20046496391296,False,254,58137,65752,151525,
sokoban,task17,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task18,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task19,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task20,"hadd,hff,landmark",max,3,True,205.10418963432312,False,429,840,853,1678,
sokoban,task21,"hadd,hff,landmark",max,3,True,14.225184202194214,False,48,548,978,1505,
sokoban,task22,"hadd,hff,landmark",max,3,True,66.15852808952332,False,340,12040,16291,32528,
sokoban,task23,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task24,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task25,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task26,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task27,"hadd,hff,landmark",max,3,True,64.42007350921631,False,233,18289,23947,45548,
sokoban,task28,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task29,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task30,"hadd,hff,landmark",max,3,False,300,True,,,,,
sokoban,task01,"hadd,hff,landmark",alternation,3,True,3.2370026111602783,False,54,234,230,626,
sokoban,task02,"hadd,hff,landmark",alternation,3,True,1.5754504203796387,False,41,573,371,1542,
sokoban,task03,"hadd,hff,landmark",alternation,3,True,0.5192692279815674,False,51,173,133,404,
sokoban,task04,"hadd,hff,landmark",alternation,3,True,6.364421367645264,False,135,1730,1673,4749,
sokoban,task05,"hadd,hff,landmark",alternation,3,True,9.268041372299194,False,49,366,549,1229,
sokoban,task06,"hadd,hff,landmark",alternation,3,True,1.5909998416900635,False,35,656,542,1763,
sokoban,task07,"hadd,hff,landmark",alternation,3,True,128.52701425552368,False,97,35352,25849,90524,
sokoban,task08,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task09,"hadd,hff,landmark",alternation,3,True,50.397197246551514,False,120,14449,11810,39239,
sokoban,task10,"hadd,hff,landmark",alternation,3,True,192.38952732086182,False,133,61864,46087,168306,
sokoban,task11,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task12,"hadd,hff,landmark",alternation,3,True,187.68085098266602,False,152,56000,44994,148019,
sokoban,task13,"hadd,hff,landmark",alternation,3,False,300,True,,,,,
sokoban,task14,"hadd,hff,landmark",alternation,3,True,14.354994297027588,False,95,5342,4327,13626,
