domain,problem,heuristics,strategy,solved,time,timeout,plan_length,expansions,memory_kb
parcprinter,task10,"hmax,lmcut",alternation,True,93.02254676818848,False,71,245,
parcprinter,task11,"hmax,lmcut",alternation,True,0.2366936206817627,False,9,10,
parcprinter,task12,"hmax,lmcut",alternation,True,0.3896043300628662,False,17,21,
parcprinter,task13,"hmax,lmcut",alternation,True,0.9513459205627441,False,25,37,
parcprinter,task14,"hmax,lmcut",alternation,True,2.795607328414917,False,33,55,
parcprinter,task15,"hmax,lmcut",alternation,True,13.132617473602295,False,49,132,
parcprinter,task16,"hmax,lmcut",alternation,True,15.723314762115479,False,49,93,
parcprinter,task17,"hmax,lmcut",alternation,True,30.95116090774536,False,57,104,
parcprinter,task18,"hmax,lmcut",alternation,True,56.46337103843689,False,65,129,
parcprinter,task19,"hmax,lmcut",alternation,True,106.85276985168457,False,89,228,
parcprinter,task20,"hmax,lmcut",alternation,True,155.50398182868958,False,89,179,
parcprinter,task21,"hmax,lmcut",alternation,True,0.19477343559265137,False,8,10,
parcprinter,task22,"hmax,lmcut",alternation,True,0.2619943618774414,False,15,24,
parcprinter,task23,"hmax,lmcut",alternation,True,0.6062920093536377,False,22,37,
parcprinter,task24,"hmax,lmcut",alternation,True,1.1166346073150635,False,29,43,
parcprinter,task25,"hmax,lmcut",alternation,True,3.0949058532714844,False,40,79,
parcprinter,task26,"hmax,lmcut",alternation,True,5.188196420669556,False,43,66,
parcprinter,task27,"hmax,lmcut",alternation,True,10.092663288116455,False,50,80,
parcprinter,task28,"hmax,lmcut",alternation,True,18.65392804145813,False,57,97,
parcprinter,task29,"hmax,lmcut",alternation,True,47.48532772064209,False,72,153,
parcprinter,task30,"hmax,lmcut",alternation,True,63.394184827804565,False,75,134,
parcprinter,task01,"hff,landmark",alternation,True,0.18888115882873535,False,8,10,
parcprinter,task02,"hff,landmark",alternation,True,0.19986605644226074,False,15,23,
parcprinter,task03,"hff,landmark",alternation,True,0.20827794075012207,False,22,23,
parcprinter,task04,"hff,landmark",alternation,True,0.3400394916534424,False,29,32,
parcprinter,task05,"hff,landmark",alternation,True,0.5084218978881836,False,36,44,
parcprinter,task06,"hff,landmark",alternation,True,0.8736512660980225,False,43,64,
parcprinter,task07,"hff,landmark",alternation,True,1.7125365734100342,False,50,55,
parcprinter,task08,"hff,landmark",alternation,True,2.2838754653930664,False,57,81,
parcprinter,task09,"hff,landmark",alternation,True,3.13926100730896,False,64,91,
parcprinter,task10,"hff,landmark",alternation,True,4.181423664093018,False,71,100,
parcprinter,task11,"hff,landmark",alternation,True,0.2501702308654785,False,9,10,
parcprinter,task12,"hff,landmark",alternation,True,0.19822096824645996,False,17,25,
parcprinter,task13,"hff,landmark",alternation,True,0.27388834953308105,False,25,39,
parcprinter,task14,"hff,landmark",alternation,True,0.49083614349365234,False,33,50,
parcprinter,task15,"hff,landmark",alternation,True,1.2208938598632812,False,49,83,
parcprinter,task16,"hff,landmark",alternation,True,2.2012124061584473,False,49,79,
parcprinter,task17,"hff,landmark",alternation,True,3.621303081512451,False,57,88,
parcprinter,task18,"hff,landmark",alternation,True,4.632746458053589,False,65,110,
parcprinter,task19,"hff,landmark",alternation,True,11.240610837936401,False,89,246,
parcprinter,task20,"hff,landmark",alternation,True,18.425540447235107,False,89,155,
parcprinter,task21,"hff,landmark",alternation,True,0.17994952201843262,False,8,9,
parcprinter,task22,"hff,landmark",alternation,True,0.1945958137512207,False,15,18,
parcprinter,task23,"hff,landmark",alternation,True,0.22610926628112793,False,22,24,
parcprinter,task24,"hff,landmark",alternation,True,0.3304598331451416,False,29,32,
parcprinter,task25,"hff,landmark",alternation,True,0.6733565330505371,False,40,69,
parcprinter,task26,"hff,landmark",alternation,True,0.941892147064209,False,43,46,
parcprinter,task27,"hff,landmark",alternation,True,1.686739206314087,False,50,55,
parcprinter,task28,"hff,landmark",alternation,True,2.481295347213745,False,57,72,
parcprinter,task29,"hff,landmark",alternation,True,5.524399280548096,False,72,118,
parcprinter,task30,"hff,landmark",alternation,True,7.195130825042725,False,75,117,
parcprinter,task01,"landmark,lmcut",alternation,True,0.17253589630126953,False,8,10,
parcprinter,task02,"landmark,lmcut",alternation,True,0.19986605644226074,False,15,16,
parcprinter,task03,"landmark,lmcut",alternation,True,0.267071008682251,False,22,26,
parcprinter,task04,"landmark,lmcut",alternation,True,0.9140570163726807,False,29,48,
parcprinter,task05,"landmark,lmcut",alternation,True,1.4926328659057617,False,36,59,
parcprinter,task06,"landmark,lmcut",alternation,True,2.685063123703003,False,43,70,
parcprinter,task07,"landmark,lmcut",alternation,True,6.255619764328003,False,50,83,
parcprinter,task08,"landmark,lmcut",alternation,True,10.791969299316406,False,57,128,
parcprinter,task09,"landmark,lmcut",alternation,True,17.609550714492798,False,64,122,
parcprinter,task10,"landmark,lmcut",alternation,True,23.439764976501465,False,71,137,
parcprinter,task11,"landmark,lmcut",alternation,True,0.19747591018676758,False,9,11,
parcprinter,task12,"landmark,lmcut",alternation,True,0.3347656726837158,False,17,24,
parcprinter,task13,"landmark,lmcut",alternation,True,1.0061335563659668,False,25,46,
parcprinter,task14,"landmark,lmcut",alternation,True,2.656622886657715,False,33,58,
parcprinter,task15,"landmark,lmcut",alternation,True,6.955647945404053,False,49,94,
parcprinter,task16,"landmark,lmcut",alternation,True,12.460951805114746,False,49,90,
parcprinter,task17,"landmark,lmcut",alternation,True,25.15377688407898,False,57,108,
parcprinter,task18,"landmark,lmcut",alternation,True,38.41782569885254,False,65,117,
parcprinter,task19,"landmark,lmcut",alternation,True,73.57428812980652,False,89,225,
parcprinter,task20,"landmark,lmcut",alternation,True,139.87678289413452,False,89,187,
parcprinter,task21,"landmark,lmcut",alternation,True,0.1909334659576416,False,8,9,
parcprinter,task22,"landmark,lmcut",alternation,True,0.2406482696533203,False,15,19,
parcprinter,task23,"landmark,lmcut",alternation,True,0.6028015613555908,False,22,34,
parcprinter,task24,"landmark,lmcut",alternation,True,1.2274065017700195,False,29,44,
parcprinter,task25,"landmark,lmcut",alternation,True,3.0597422122955322,False,40,70,
parcprinter,task26,"landmark,lmcut",alternation,True,5.417592763900757,False,43,70,
parcprinter,task27,"landmark,lmcut",alternation,True,10.691571235656738,False,50,87,
parcprinter,task28,"landmark,lmcut",alternation,True,16.98922610282898,False,57,102,
parcprinter,task29,"landmark,lmcut",alternation,True,30.88179326057434,False,72,156,
parcprinter,task30,"landmark,lmcut",alternation,True,49.356053829193115,False,75,138,
sokoban,task01,"hff,hadd",alternation,True,2.302886486053467,False,54,114,
sokoban,task02,"hff,hadd",alternation,True,0.6945381164550781,False,41,204,
sokoban,task03,"hff,hadd",alternation,True,0.43089771270751953,False,51,68,
sokoban,task04,"hff,hadd",alternation,True,2.9846765995025635,False,131,556,
sokoban,task05,"hff,hadd",alternation,True,8.186699628829956,False,49,145,
sokoban,task06,"hff,hadd",alternation,True,0.9701173305511475,False,35,225,
sokoban,task07,"hff,hadd",alternation,True,29.05827522277832,False,97,6584,
sokoban,task08,"hff,hadd",alternation,True,58.10201573371887,False,144,25994,
sokoban,task09,"hff,hadd",alternation,True,12.440777778625488,False,124,3301,
sokoban,task10,"hff,hadd",alternation,True,27.314884424209595,False,133,10323,
sokoban,task11,"hff,hadd",alternation,True,125.5497670173645,False,329,52511,
sokoban,task12,"hff,hadd",alternation,True,18.971451997756958,False,156,6856,
sokoban,task13,"hff,hadd",alternation,False,300,True,,,
sokoban,task14,"hff,hadd",alternation,True,4.3569114208221436,False,97,1642,
sokoban,task15,"hff,hadd",alternation,False,300,True,,,
sokoban,task16,"hff,hadd",alternation,True,51.31731724739075,False,264,18508,
sokoban,task17,"hff,hadd",alternation,True,74.75342106819153,False,100,35792,
sokoban,task18,"hff,hadd",alternation,True,91.33409476280212,False,342,40941,
sokoban,task19,"hff,hadd",alternation,True,171.59587216377258,False,304,76522,
sokoban,task20,"hff,hadd",alternation,True,197.9121925830841,False,429,1098,
sokoban,task21,"hff,hadd",alternation,True,11.011754989624023,False,50,427,
sokoban,task22,"hff,hadd",alternation,True,45.85792541503906,False,342,12305,
sokoban,task23,"hff,hadd",alternation,True,35.37136673927307,False,115,13266,
sokoban,task24,"hff,hadd",alternation,True,184.2658030986786,False,335,78166,
sokoban,task25,"hff,hadd",alternation,False,300,True,,,
sokoban,task26,"hff,hadd",alternation,True,116.57344388961792,False,211,38497,
sokoban,task27,"hff,hadd",alternation,True,86.26632308959961,False,188,52307,
sokoban,task28,"hff,hadd",alternation,False,300,True,,,
sokoban,task29,"hff,hadd",alternation,False,300,True,,,
sokoban,task30,"hff,hadd",alternation,False,300,True,,,
sokoban,task01,"hmax,lmcut",alternation,True,2.7857553958892822,False,49,97,
sokoban,task02,"hmax,lmcut",alternation,True,1.306262493133545,False,41,255,
sokoban,task03,"hmax,lmcut",alternation,True,0.5330040454864502,False,51,93,
sokoban,task04,"hmax,lmcut",alternation,True,16.91414737701416,False,165,1278,
sokoban,task05,"hmax,lmcut",alternation,True,51.91252279281616,False,55,1025,
sokoban,task06,"hmax,lmcut",alternation,True,1.8208911418914795,False,41,283,
sokoban,task07,"hmax,lmcut",alternation,True,29.129034996032715,False,79,647,
sokoban,task08,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task09,"hmax,lmcut",alternation,True,54.71577858924866,False,124,4369,
sokoban,task10,"hmax,lmcut",alternation,True,132.11556434631348,False,127,11666,
sokoban,task11,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task12,"hmax,lmcut",alternation,True,285.7282876968384,False,172,18046,
sokoban,task13,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task14,"hmax,lmcut",alternation,True,15.565891027450562,False,87,1394,
sokoban,task15,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task16,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task17,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task18,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task19,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task20,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task21,"hmax,lmcut",alternation,True,39.46375799179077,False,46,714,
sokoban,task22,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task23,"hmax,lmcut",alternation,True,25.26090359687805,False,130,1027,
sokoban,task24,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task25,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task26,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task27,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task28,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task29,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task30,"hmax,lmcut",alternation,False,300,True,,,
sokoban,task01,"hff,landmark",alternation,True,2.5137171745300293,False,54,200,
sokoban,task02,"hff,landmark",alternation,True,0.6642594337463379,False,47,298,
sokoban,task03,"hff,landmark",alternation,True,0.42531251907348633,False,51,113,
sokoban,task04,"hff,landmark",alternation,True,2.949730396270752,False,127,454,
sokoban,task05,"hff,landmark",alternation,True,7.432945251464844,False,49,334,
sokoban,task06,"hff,landmark",alternation,True,0.9539568424224854,False,41,418,
sokoban,task07,"hff,landmark",alternation,True,29.650209188461304,False,81,10710,
sokoban,task08,"hff,landmark",alternation,True,31.51585364341736,False,134,26296,
sokoban,task09,"hff,landmark",alternation,True,11.50499677658081,False,126,4617,
sokoban,task10,"hff,landmark",alternation,True,25.09005618095398,False,139,19012,
sokoban,task11,"hff,landmark",alternation,True,108.22227144241333,False,279,87831,
sokoban,task12,"hff,landmark",alternation,True,20.547977685928345,False,152,15092,
sokoban,task13,"hff,landmark",alternation,False,300,True,,,
sokoban,task14,"hff,landmark",alternation,True,4.518476247787476,False,117,3418,
sokoban,task15,"hff,landmark",alternation,False,300,True,,,
sokoban,task16,"hff,landmark",alternation,True,54.093764781951904,False,234,38811,
sokoban,task17,"hff,landmark",alternation,True,116.61122179031372,False,100,117736,
sokoban,task18,"hff,landmark",alternation,True,86.56820058822632,False,302,82305,
sokoban,task19,"hff,landmark",alternation,True,177.30542063713074,False,332,187498,
sokoban,task20,"hff,landmark",alternation,True,201.18130373954773,False,435,2012,
sokoban,task21,"hff,landmark",alternation,True,14.068641424179077,False,50,1787,
sokoban,task22,"hff,landmark",alternation,True,72.2996814250946,False,244,45959,
sokoban,task23,"hff,landmark",alternation,True,30.991332530975342,False,99,26556,
sokoban,task24,"hff,landmark",alternation,True,116.81864786148071,False,441,95355,
sokoban,task25,"hff,landmark",alternation,False,300,True,,,
sokoban,task26,"hff,landmark",alternation,True,68.19148540496826,False,281,51650,
sokoban,task27,"hff,landmark",alternation,True,11.254568099975586,False,123,1026,
sokoban,task28,"hff,landmark",alternation,False,300,True,,,
sokoban,task29,"hff,landmark",alternation,False,300,True,,,
sokoban,task30,"hff,landmark",alternation,False,300,True,,,
sokoban,task01,"landmark,lmcut",alternation,True,2.8338615894317627,False,49,146,
sokoban,task02,"landmark,lmcut",alternation,True,1.2046706676483154,False,41,345,
sokoban,task03,"landmark,lmcut",alternation,True,0.4962165355682373,False,51,111,
sokoban,task04,"landmark,lmcut",alternation,True,6.425577402114868,False,135,578,
sokoban,task05,"landmark,lmcut",alternation,True,9.90344500541687,False,25,165,
sokoban,task06,"landmark,lmcut",alternation,True,1.9407479763031006,False,41,522,
sokoban,task07,"landmark,lmcut",alternation,True,28.3771333694458,False,79,1068,
sokoban,task08,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task09,"landmark,lmcut",alternation,True,47.21233892440796,False,126,4993,
sokoban,task10,"landmark,lmcut",alternation,True,119.57045006752014,False,141,19134,
sokoban,task11,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task12,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task13,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task14,"landmark,lmcut",alternation,True,18.73124670982361,False,95,3201,
sokoban,task15,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task16,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task17,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task18,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task19,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task20,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task21,"landmark,lmcut",alternation,True,45.61495661735535,False,46,1106,
sokoban,task22,"landmark,lmcut",alternation,True,124.12593030929565,False,256,7739,
sokoban,task23,"landmark,lmcut",alternation,True,31.359933137893677,False,107,2778,
sokoban,task24,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task25,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task26,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task27,"landmark,lmcut",alternation,True,111.43182229995728,False,177,16772,
sokoban,task28,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task29,"landmark,lmcut",alternation,False,300,True,,,
sokoban,task30,"landmark,lmcut",alternation,False,300,True,,,
