domain,problem,heuristic,solved,time,timeout,plan_length,expansions,generated,evaluations,memory_kb
parcprinter,task05,hff,True,0.25628113746643066,False,36,37,165,210,
parcprinter,task06,hff,True,0.2742745876312256,False,43,44,234,300,
parcprinter,task07,hff,True,0.38619232177734375,False,50,51,315,406,
parcprinter,task08,hff,True,0.4249131679534912,False,57,58,408,528,
parcprinter,task09,hff,True,0.5832974910736084,False,64,65,493,645,
parcprinter,task10,hff,True,0.782562255859375,False,71,72,630,820,
parcprinter,task11,hff,True,0.19982123374938965,False,9,10,15,16,
parcprinter,task12,hff,True,0.19973158836364746,False,17,18,49,54,
parcprinter,task13,hff,True,0.26535558700561523,False,25,26,104,116,
parcprinter,task14,hff,True,0.2771294116973877,False,33,34,174,196,
parcprinter,task15,hff,True,0.63181471824646,False,49,66,290,461,
parcprinter,task16,hff,True,0.5328464508056641,False,49,50,383,434,
parcprinter,task17,hff,True,0.8682613372802734,False,57,58,502,572,
parcprinter,task18,hff,True,1.1192915439605713,False,65,66,664,756,
parcprinter,task19,hff,True,2.302496910095215,False,89,149,1002,1662,
parcprinter,task20,hff,True,2.5551562309265137,False,89,106,1075,1322,
parcprinter,task21,hff,True,0.18363046646118164,False,8,9,14,15,
parcprinter,task22,hff,True,0.198838472366333,False,15,16,35,47,
parcprinter,task23,hff,True,0.19891619682312012,False,22,23,68,111,
parcprinter,task24,hff,True,0.3518664836883545,False,29,30,144,203,
parcprinter,task25,hff,True,0.5219144821166992,False,40,44,234,367,
parcprinter,task26,hff,True,0.380023717880249,False,43,44,317,466,
parcprinter,task27,hff,True,0.6363842487335205,False,50,51,418,731,
parcprinter,task28,hff,True,0.910738468170166,False,57,58,523,907,
parcprinter,task29,hff,True,1.1709439754486084,False,72,74,669,1161,
parcprinter,task30,hff,True,2.028928279876709,False,75,76,824,1636,
parcprinter,task01,hadd,True,0.16498017311096191,False,8,9,10,11,
parcprinter,task02,hadd,True,0.16652154922485352,False,15,16,30,34,
parcprinter,task03,hadd,True,0.1812276840209961,False,22,23,53,68,
parcprinter,task04,hadd,True,0.20612573623657227,False,29,30,97,113,
parcprinter,task05,hadd,True,0.21142077445983887,False,36,37,148,173,
parcprinter,task06,hadd,True,0.2544112205505371,False,43,44,209,245,
parcprinter,task07,hadd,True,0.36615800857543945,False,50,51,283,332,
parcprinter,task08,hadd,True,0.44405508041381836,False,57,58,372,436,
parcprinter,task09,hadd,True,0.4656515121459961,False,64,65,464,545,
parcprinter,task10,hadd,True,0.588148832321167,False,71,72,576,676,
parcprinter,task11,hadd,True,0.16242265701293945,False,9,10,15,16,
parcprinter,task12,hadd,True,0.18013334274291992,False,17,18,55,59,
parcprinter,task13,hadd,True,0.20686602592468262,False,25,26,104,115,
parcprinter,task14,hadd,True,0.25543808937072754,False,33,34,172,194,
parcprinter,task15,hadd,True,0.4543318748474121,False,49,82,317,430,
parcprinter,task16,hadd,True,0.4792509078979492,False,49,50,368,418,
parcprinter,task17,hadd,True,0.7318055629730225,False,57,58,490,566,
parcprinter,task18,hadd,True,0.9991769790649414,False,65,67,631,736,
parcprinter,task19,hadd,True,2.6243185997009277,False,89,322,1339,2454,
parcprinter,task20,hadd,True,2.6951420307159424,False,89,148,1200,1622,
parcprinter,task21,hadd,True,0.16427373886108398,False,8,9,14,15,
parcprinter,task22,hadd,True,0.1665651798248291,False,15,16,44,50,
parcprinter,task23,hadd,True,0.19670701026916504,False,22,23,84,112,
parcprinter,task24,hadd,True,0.2622706890106201,False,29,30,141,215,
parcprinter,task25,hadd,True,0.5653142929077148,False,40,191,734,1458,
parcprinter,task26,hadd,True,0.47972846031188965,False,43,44,294,563,
parcprinter,task27,hadd,True,0.5215239524841309,False,50,51,393,748,
parcprinter,task28,hadd,True,0.7818191051483154,False,57,58,497,1078,
parcprinter,task29,hadd,True,5.431175947189331,False,72,620,3968,9123,
parcprinter,task30,hadd,True,1.7497448921203613,False,75,104,826,1802,
parcprinter,task01,hmax,True,0.2177903652191162,False,8,9,10,11,
parcprinter,task02,hmax,True,0.18321633338928223,False,15,16,31,41,
parcprinter,task03,hmax,True,0.2011547088623047,False,22,34,74,143,
parcprinter,task04,hmax,True,0.3380563259124756,False,29,89,240,570,
parcprinter,task05,hmax,True,0.8350117206573486,False,36,242,673,2143,
parcprinter,task06,hmax,True,2.5013439655303955,False,43,615,1744,6900,
parcprinter,task07,hmax,True,9.734287977218628,False,50,1448,4410,19855,
parcprinter,task08,hmax,True,24.541479349136353,False,57,2981,10266,48330,
parcprinter,task09,hmax,True,76.0212242603302,False,64,6020,22471,113687,
parcprinter,task10,hmax,True,183.95097064971924,False,71,11823,47806,253331,
parcprinter,task11,hmax,True,0.18303894996643066,False,9,12,19,20,
parcprinter,task12,hmax,True,0.19677448272705078,False,17,57,175,205,
parcprinter,task13,hmax,True,1.5755360126495361,False,25,953,3374,5622,
parcprinter,task14,hmax,True,100.65453338623047,False,33,26731,70873,224962,
parcprinter,task15,hmax,False,300,True,,,,,
parcprinter,task16,hmax,False,300,True,,,,,
parcprinter,task17,hmax,False,300,True,,,,,
parcprinter,task18,hmax,False,300,True,,,,,
parcprinter,task19,hmax,False,300,True,,,,,
parcprinter,task20,hmax,False,300,True,,,,,
parcprinter,task21,hmax,True,0.1830432415008545,False,8,10,14,16,
parcprinter,task22,hmax,True,0.1821119785308838,False,15,72,112,220,
parcprinter,task23,hmax,True,1.5037662982940674,False,22,1011,1269,6390,
parcprinter,task24,hmax,True,24.613580465316772,False,29,9414,15755,80464,
parcprinter,task25,hmax,False,300,True,,,,,
parcprinter,task26,hmax,False,300,True,,,,,
parcprinter,task27,hmax,False,300,True,,,,,
parcprinter,task28,hmax,False,300,True,,,,,
parcprinter,task29,hmax,False,300,True,,,,,
parcprinter,task30,hmax,False,300,True,,,,,
parcprinter,task01,lmcut,True,0.18889141082763672,False,8,9,10,11,
parcprinter,task02,lmcut,True,0.21544337272644043,False,15,16,31,37,
parcprinter,task03,lmcut,True,0.26334071159362793,False,22,23,58,95,
parcprinter,task04,lmcut,True,0.617135763168335,False,29,33,105,166,
parcprinter,task05,lmcut,True,1.4538216590881348,False,36,41,191,269,
parcprinter,task06,lmcut,True,2.9785866737365723,False,43,51,303,413,
parcprinter,task07,lmcut,True,6.002362489700317,False,50,77,411,661,
parcprinter,task08,lmcut,True,9.061835527420044,False,57,64,429,669,
parcprinter,task09,lmcut,True,15.7496337890625,False,64,78,669,1130,
parcprinter,task10,lmcut,True,19.672237873077393,False,71,90,788,1401,
parcprinter,task11,lmcut,True,0.19959712028503418,False,9,11,17,18,
parcprinter,task12,lmcut,True,0.294719934463501,False,17,18,50,56,
parcprinter,task13,lmcut,True,0.7352533340454102,False,25,27,97,120,
parcprinter,task14,lmcut,True,2.5216381549835205,False,33,37,212,238,
parcprinter,task15,lmcut,True,5.866134405136108,False,49,68,311,502,
parcprinter,task16,lmcut,True,8.805220365524292,False,49,52,383,497,
parcprinter,task17,lmcut,True,18.316420555114746,False,57,61,523,774,
parcprinter,task18,lmcut,True,30.75043773651123,False,65,75,751,1311,
parcprinter,task19,lmcut,True,53.6821985244751,False,89,127,867,2095,
parcprinter,task20,lmcut,True,85.1943416595459,False,89,107,1005,2098,
parcprinter,task21,lmcut,True,0.17639660835266113,False,8,9,14,15,
parcprinter,task22,lmcut,True,0.2460784912109375,False,15,16,41,45,
parcprinter,task23,lmcut,True,0.38895416259765625,False,22,23,81,95,
parcprinter,task24,lmcut,True,0.9463326930999756,False,29,30,144,178,
parcprinter,task25,lmcut,True,1.993936538696289,False,40,46,234,315,
parcprinter,task26,lmcut,True,3.653604030609131,False,43,44,304,471,
parcprinter,task27,lmcut,True,7.268578290939331,False,50,51,404,606,
parcprinter,task28,lmcut,True,13.115981817245483,False,57,58,498,1002,
parcprinter,task29,lmcut,True,21.555779695510864,False,72,87,662,1734,
parcprinter,task30,lmcut,True,34.15617895126343,False,75,80,793,1382,
parcprinter,task01,landmark,True,0.1641988754272461,False,11,15,19,19,
parcprinter,task02,landmark,True,0.16753077507019043,False,15,17,34,37,
parcprinter,task03,landmark,True,0.18169546127319336,False,22,23,76,79,
parcprinter,task04,landmark,True,0.29087114334106445,False,29,35,128,145,
parcprinter,task05,landmark,True,0.4570002555847168,False,36,42,186,212,
parcprinter,task06,landmark,True,0.9721598625183105,False,43,46,252,280,
parcprinter,task07,landmark,True,1.821249008178711,False,50,78,433,555,
parcprinter,task08,landmark,True,2.4223248958587646,False,57,69,462,548,
parcprinter,task09,landmark,True,2.7842350006103516,False,64,84,631,765,
parcprinter,task10,landmark,True,3.645956039428711,False,71,76,648,738,
parcprinter,task11,landmark,True,0.17929553985595703,False,9,10,15,16,
parcprinter,task12,landmark,True,0.1812448501586914,False,17,86,129,236,
parcprinter,task13,landmark,True,0.8090975284576416,False,25,7852,8209,42221,
parcprinter,task14,landmark,True,22.7991681098938,False,33,192864,227706,1357890,
parcprinter,task15,landmark,False,300,True,,,,,
parcprinter,task16,landmark,False,300,True,,,,,
parcprinter,task17,landmark,False,300,True,,,,,
parcprinter,task18,landmark,False,300,True,,,,,
parcprinter,task19,landmark,False,300,True,,,,,
parcprinter,task20,landmark,False,300,True,,,,,
parcprinter,task21,landmark,True,0.16972112655639648,False,8,9,14,15,
parcprinter,task22,landmark,True,0.16555190086364746,False,15,16,45,49,
parcprinter,task23,landmark,True,0.19979095458984375,False,22,23,97,105,
parcprinter,task24,landmark,True,0.29200315475463867,False,29,30,172,190,
parcprinter,task25,landmark,True,0.4878087043762207,False,40,56,285,346,
parcprinter,task26,landmark,True,0.7238707542419434,False,43,44,375,460,
parcprinter,task27,landmark,True,1.358780860900879,False,50,51,514,595,
parcprinter,task28,landmark,True,1.9262974262237549,False,57,58,670,922,
parcprinter,task29,landmark,False,300,True,,,,,
parcprinter,task30,landmark,True,6.581092357635498,False,75,89,1025,1275,
sokoban,task01,hff,True,2.60825777053833,False,49,105,138,273,
sokoban,task02,hff,True,0.6880004405975342,False,41,216,259,579,
sokoban,task03,hff,True,0.45853710174560547,False,51,88,104,201,
sokoban,task04,hff,True,3.5203323364257812,False,149,890,1078,2339,
sokoban,task05,hff,True,7.6693103313446045,False,49,179,293,585,
sokoban,task06,hff,True,0.9772472381591797,False,41,236,292,635,
sokoban,task07,hff,True,34.88374471664429,False,89,6321,7041,16468,
sokoban,task08,hff,True,78.32889938354492,False,124,31150,36777,88455,
sokoban,task09,hff,True,17.98243737220764,False,120,5782,6986,15605,
sokoban,task10,hff,True,69.85959339141846,False,139,29574,31789,79743,
sokoban,task11,hff,False,300,True,,,,,
sokoban,task12,hff,True,41.3557231426239,False,144,18055,19741,47755,
sokoban,task13,hff,False,300,True,,,,,
sokoban,task14,hff,True,7.581357955932617,False,99,3571,3940,9097,
sokoban,task15,hff,False,300,True,,,,,
sokoban,task16,hff,True,194.13353657722473,False,222,80697,85049,208838,
sokoban,task17,hff,False,300,True,,,,,
sokoban,task18,hff,False,300,True,,,,,
sokoban,task19,hff,False,300,True,,,,,
sokoban,task20,hff,True,252.35979080200195,False,429,1721,1733,3440,
sokoban,task21,hff,True,15.624894618988037,False,50,999,1243,2703,
sokoban,task22,hff,True,105.6826593875885,False,286,26006,27912,72216,
sokoban,task23,hff,True,250.90440583229065,False,104,93232,101507,269616,
sokoban,task24,hff,False,300,True,,,,,
sokoban,task25,hff,False,300,True,,,,,
sokoban,task26,hff,True,220.6510500907898,False,277,77840,93382,224298,
sokoban,task27,hff,True,12.445887804031372,False,121,811,1039,2030,
sokoban,task28,hff,False,300,True,,,,,
sokoban,task29,hff,False,300,True,,,,,
sokoban,task30,hff,False,300,True,,,,,
sokoban,task01,hadd,True,2.5525033473968506,False,49,82,122,217,
sokoban,task02,hadd,True,0.5805671215057373,False,41,98,142,269,
sokoban,task03,hadd,True,0.41005611419677734,False,51,65,80,151,
sokoban,task04,hadd,True,3.2978944778442383,False,135,797,1020,2071,
sokoban,task05,hadd,True,6.68416166305542,False,55,188,305,594,
sokoban,task06,hadd,True,0.8777503967285156,False,35,199,251,543,
sokoban,task07,hadd,True,34.06113028526306,False,97,8339,9450,21691,
sokoban,task08,hadd,False,300,True,,,,,
sokoban,task09,hadd,True,14.017170190811157,False,120,3707,4849,10404,
sokoban,task10,hadd,True,50.25875186920166,False,119,24138,26677,66049,
sokoban,task11,hadd,False,300,True,,,,,
sokoban,task12,hadd,True,48.50860381126404,False,114,25787,29171,69311,
sokoban,task13,hadd,False,300,True,,,,,
sokoban,task14,hadd,True,3.7484140396118164,False,97,1259,1532,3262,
sokoban,task15,hadd,False,300,True,,,,,
sokoban,task16,hadd,True,123.4521598815918,False,254,58137,62811,151525,
sokoban,task17,hadd,True,256.1402292251587,False,104,148320,165905,371931,
sokoban,task18,hadd,False,300,True,,,,,
sokoban,task19,hadd,False,300,True,,,,,
sokoban,task20,hadd,True,212.41821956634521,False,429,840,852,1678,
sokoban,task21,hadd,True,10.212280988693237,False,48,548,762,1505,
sokoban,task22,hadd,True,38.6908438205719,False,340,12040,14900,32528,
sokoban,task23,hadd,True,169.86035799980164,False,109,71854,80638,211698,
sokoban,task24,hadd,False,300,True,,,,,
sokoban,task25,hadd,False,300,True,,,,,
sokoban,task26,hadd,False,300,True,,,,,
sokoban,task27,hadd,True,38.263312101364136,False,233,18289,22081,45548,
sokoban,task28,hadd,False,300,True,,,,,
sokoban,task29,hadd,False,300,True,,,,,
sokoban,task30,hadd,False,300,True,,,,,
sokoban,task01,hmax,True,2.4028537273406982,False,49,113,139,290,
sokoban,task02,hmax,True,0.8136160373687744,False,41,442,495,1177,
sokoban,task03,hmax,True,0.4251856803894043,False,51,95,111,220,
sokoban,task04,hmax,True,44.49237871170044,False,141,27789,30465,76530,
sokoban,task05,hmax,True,77.0324399471283,False,30,15994,22854,53947,
sokoban,task06,hmax,True,0.9906344413757324,False,35,306,353,840,
sokoban,task07,hmax,True,61.54454183578491,False,79,22458,24543,57188,
sokoban,task08,hmax,False,300,True,,,,,
sokoban,task09,hmax,True,25.500811100006104,False,106,9040,10538,24698,
sokoban,task10,hmax,True,41.29376006126404,False,125,18636,20629,50951,
sokoban,task11,hmax,False,300,True,,,,,
sokoban,task12,hmax,True,52.90571904182434,False,136,23256,25371,62146,
sokoban,task13,hmax,False,300,True,,,,,
sokoban,task14,hmax,True,5.535955905914307,False,87,2063,2406,5323,
sokoban,task15,hmax,False,300,True,,,,,
sokoban,task16,hmax,True,232.32282614707947,False,220,126555,137354,327935,
sokoban,task17,hmax,True,257.60618257522583,False,104,140296,152398,351940,
sokoban,task18,hmax,True,117.50672149658203,False,289,53470,57016,136341,
sokoban,task19,hmax,False,300,True,,,,,
sokoban,task20,hmax,True,216.74305033683777,False,429,3024,3024,6046,
sokoban,task21,hmax,True,12.069899797439575,False,40,1027,1304,2778,
sokoban,task22,hmax,False,300,True,,,,,
sokoban,task23,hmax,True,15.366827726364136,False,113,3850,4994,11329,
sokoban,task24,hmax,False,300,True,,,,,
sokoban,task25,hmax,False,300,True,,,,,
sokoban,task26,hmax,True,110.166433095932,False,194,38342,49624,113601,
sokoban,task27,hmax,False,300,True,,,,,
sokoban,task28,hmax,False,300,True,,,,,
sokoban,task29,hmax,False,300,True,,,,,
sokoban,task30,hmax,False,300,True,,,,,
sokoban,task01,lmcut,True,3.0173890590667725,False,49,91,121,235,
sokoban,task02,lmcut,True,1.583566427230835,False,41,209,247,555,
sokoban,task03,lmcut,True,0.6224846839904785,False,51,91,110,211,
sokoban,task04,lmcut,True,33.55459403991699,False,141,1348,1557,3627,
sokoban,task05,lmcut,True,18.74431347846985,False,42,185,284,577,
sokoban,task06,lmcut,True,2.774547815322876,False,41,340,395,911,
sokoban,task07,lmcut,True,37.692758321762085,False,79,621,754,1685,
sokoban,task08,lmcut,False,300,True,,,,,
sokoban,task09,lmcut,True,69.74678015708923,False,124,3446,4159,9228,
sokoban,task10,lmcut,False,300,True,,,,,
sokoban,task11,lmcut,False,300,True,,,,,
sokoban,task12,lmcut,False,300,True,,,,,
sokoban,task13,lmcut,False,300,True,,,,,
sokoban,task14,lmcut,True,43.9778778553009,False,93,2434,2802,6233,
sokoban,task15,lmcut,False,300,True,,,,,
sokoban,task16,lmcut,False,300,True,,,,,
sokoban,task17,lmcut,False,300,True,,,,,
sokoban,task18,lmcut,False,300,True,,,,,
sokoban,task19,lmcut,False,300,True,,,,,
sokoban,task20,lmcut,False,300,True,,,,,
sokoban,task21,lmcut,True,44.526400089263916,False,46,459,641,1293,
sokoban,task22,lmcut,False,300,True,,,,,
sokoban,task23,lmcut,False,300,True,,,,,
sokoban,task24,lmcut,False,300,True,,,,,
sokoban,task25,lmcut,False,300,True,,,,,
sokoban,task26,lmcut,False,300,True,,,,,
sokoban,task27,lmcut,False,300,True,,,,,
sokoban,task28,lmcut,False,300,True,,,,,
sokoban,task29,lmcut,False,300,True,,,,,
sokoban,task30,lmcut,False,300,True,,,,,
sokoban,task01,landmark,True,2.7377138137817383,False,49,2943,3019,7403,
sokoban,task02,landmark,True,0.5779860019683838,False,41,869,919,2279,
sokoban,task03,landmark,True,0.4397752285003662,False,51,468,505,1042,
sokoban,task04,landmark,True,4.134143114089966,False,121,19978,20483,51661,
sokoban,task05,landmark,False,300,True,,,,,
sokoban,task06,landmark,True,1.1954398155212402,False,41,8186,9412,21746,
sokoban,task07,landmark,True,64.0248031616211,False,115,364521,366616,883837,
sokoban,task08,landmark,False,300,True,,,,,
sokoban,task09,landmark,False,300,True,,,,,
sokoban,task10,landmark,True,105.41360330581665,False,95,830540,831082,2146909,
sokoban,task11,landmark,True,177.11123132705688,False,357,1137304,1142878,2511909,
sokoban,task12,landmark,False,300,True,,,,,
sokoban,task13,landmark,False,300,True,,,,,
sokoban,task14,landmark,True,33.66566586494446,False,83,450600,452181,1118995,
sokoban,task15,landmark,False,300,True,,,,,
sokoban,task16,landmark,True,62.34132194519043,False,208,336633,343961,854297,
sokoban,task17,landmark,True,74.05045437812805,False,142,464578,471063,1139447,
sokoban,task18,landmark,False,300,True,,,,,
sokoban,task19,landmark,False,300,True,,,,,
sokoban,task20,landmark,True,215.39680981636047,False,435,2759,2774,5516,
sokoban,task21,landmark,False,300,True,,,,,
sokoban,task22,landmark,False,300,True,,,,,
sokoban,task23,landmark,True,16.621192455291748,False,101,88418,88881,235030,
sokoban,task24,landmark,False,300,True,,,,,
sokoban,task25,landmark,False,300,True,,,,,
sokoban,task26,landmark,False,300,True,,,,,
sokoban,task27,landmark,False,300,True,,,,,
sokoban,task28,landmark,False,300,True,,,,,
sokoban,task29,landmark,True,166.94470357894897,False,75,534,931,1549,
sokoban,task30,landmark,False,300,True,,,,,
